Train for 937 steps, validate for 117 steps
417/937 [============>.................] - ETA: 7:36 - loss: 1.6805e-05 - accuracy: 1.0000For batch 417, loss is  0.0000.
418/937 [============>.................] - ETA: 7:35 - loss: 1.6809e-05 - accuracy: 1.0000For batch 418, loss is  0.0000.
419/937 [============>.................] - ETA: 7:34 - loss: 1.6811e-05 - accuracy: 1.0000For batch 419, loss is  0.0000.
420/937 [============>.................] - ETA: 7:33 - loss: 1.6835e-05 - accuracy: 1.0000For batch 420, loss is  0.0000.
421/937 [============>.................] - ETA: 7:32 - loss: 1.6807e-05 - accuracy: 1.0000For batch 421, loss is  0.0000.
422/937 [============>.................] - ETA: 7:32 - loss: 1.6792e-05 - accuracy: 1.0000For batch 422, loss is  0.0000.
423/937 [============>.................] - ETA: 7:31 - loss: 1.6782e-05 - accuracy: 1.0000For batch 423, loss is  0.0000.
424/937 [============>.................] - ETA: 7:30 - loss: 1.6783e-05 - accuracy: 1.0000For batch 424, loss is  0.0000.
425/937 [============>.................] - ETA: 7:29 - loss: 1.6800e-05 - accuracy: 1.0000For batch 425, loss is  0.0000.
426/937 [============>.................] - ETA: 7:28 - loss: 1.6781e-05 - accuracy: 1.0000For batch 426, loss is  0.0000.
427/937 [============>.................] - ETA: 7:27 - loss: 1.6778e-05 - accuracy: 1.0000For batch 427, loss is  0.0000.
428/937 [============>.................] - ETA: 7:26 - loss: 1.6791e-05 - accuracy: 1.0000For batch 428, loss is  0.0000.
429/937 [============>.................] - ETA: 7:25 - loss: 1.6773e-05 - accuracy: 1.0000For batch 429, loss is  0.0000.
430/937 [============>.................] - ETA: 7:25 - loss: 1.6757e-05 - accuracy: 1.0000For batch 430, loss is  0.0000.
431/937 [============>.................] - ETA: 7:24 - loss: 1.6757e-05 - accuracy: 1.0000For batch 431, loss is  0.0000.
432/937 [============>.................] - ETA: 7:23 - loss: 1.6793e-05 - accuracy: 1.0000For batch 432, loss is  0.0000.
433/937 [============>.................] - ETA: 7:22 - loss: 1.6803e-05 - accuracy: 1.0000For batch 433, loss is  0.0000.
434/937 [============>.................] - ETA: 7:21 - loss: 1.6790e-05 - accuracy: 1.0000For batch 434, loss is  0.0000.
435/937 [============>.................] - ETA: 7:20 - loss: 1.6770e-05 - accuracy: 1.0000For batch 435, loss is  0.0000.
436/937 [============>.................] - ETA: 7:19 - loss: 1.6777e-05 - accuracy: 1.0000For batch 436, loss is  0.0000.
437/937 [============>.................] - ETA: 7:18 - loss: 1.6774e-05 - accuracy: 1.0000For batch 437, loss is  0.0000.
438/937 [=============>................] - ETA: 7:17 - loss: 1.6797e-05 - accuracy: 1.0000For batch 438, loss is  0.0000.
439/937 [=============>................] - ETA: 7:17 - loss: 1.6779e-05 - accuracy: 1.0000For batch 439, loss is  0.0000.
440/937 [=============>................] - ETA: 7:16 - loss: 1.6768e-05 - accuracy: 1.0000For batch 440, loss is  0.0000.
441/937 [=============>................] - ETA: 7:15 - loss: 1.6765e-05 - accuracy: 1.0000For batch 441, loss is  0.0000.
442/937 [=============>................] - ETA: 7:14 - loss: 1.6764e-05 - accuracy: 1.0000For batch 442, loss is  0.0000.
443/937 [=============>................] - ETA: 7:13 - loss: 1.6772e-05 - accuracy: 1.0000For batch 443, loss is  0.0000.
444/937 [=============>................] - ETA: 7:12 - loss: 1.6757e-05 - accuracy: 1.0000For batch 444, loss is  0.0000.
445/937 [=============>................] - ETA: 7:11 - loss: 1.6753e-05 - accuracy: 1.0000For batch 445, loss is  0.0000.
446/937 [=============>................] - ETA: 7:10 - loss: 1.6790e-05 - accuracy: 1.0000For batch 446, loss is  0.0000.
447/937 [=============>................] - ETA: 7:10 - loss: 1.6808e-05 - accuracy: 1.0000For batch 447, loss is  0.0000.
448/937 [=============>................] - ETA: 7:09 - loss: 1.6791e-05 - accuracy: 1.0000For batch 448, loss is  0.0000.
449/937 [=============>................] - ETA: 7:08 - loss: 1.6789e-05 - accuracy: 1.0000For batch 449, loss is  0.0000.
450/937 [=============>................] - ETA: 7:07 - loss: 1.6771e-05 - accuracy: 1.0000For batch 450, loss is  0.0000.
451/937 [=============>................] - ETA: 7:06 - loss: 1.6762e-05 - accuracy: 1.0000For batch 451, loss is  0.0000.
452/937 [=============>................] - ETA: 7:05 - loss: 1.6749e-05 - accuracy: 1.0000For batch 452, loss is  0.0000.
453/937 [=============>................] - ETA: 7:04 - loss: 1.6742e-05 - accuracy: 1.0000For batch 453, loss is  0.0000.
454/937 [=============>................] - ETA: 7:03 - loss: 1.6719e-05 - accuracy: 1.0000For batch 454, loss is  0.0000.
455/937 [=============>................] - ETA: 7:03 - loss: 1.6719e-05 - accuracy: 1.0000For batch 455, loss is  0.0000.
456/937 [=============>................] - ETA: 7:02 - loss: 1.6702e-05 - accuracy: 1.0000For batch 456, loss is  0.0000.
457/937 [=============>................] - ETA: 7:01 - loss: 1.6700e-05 - accuracy: 1.0000For batch 457, loss is  0.0000.
458/937 [=============>................] - ETA: 7:00 - loss: 1.6713e-05 - accuracy: 1.0000For batch 458, loss is  0.0000.
459/937 [=============>................] - ETA: 6:59 - loss: 1.6737e-05 - accuracy: 1.0000For batch 459, loss is  0.0000.
460/937 [=============>................] - ETA: 6:58 - loss: 1.6733e-05 - accuracy: 1.0000For batch 460, loss is  0.0000.
461/937 [=============>................] - ETA: 6:57 - loss: 1.6721e-05 - accuracy: 1.0000For batch 461, loss is  0.0000.
462/937 [=============>................] - ETA: 6:56 - loss: 1.6783e-05 - accuracy: 1.0000For batch 462, loss is  0.0000.
463/937 [=============>................] - ETA: 6:56 - loss: 1.6764e-05 - accuracy: 1.0000For batch 463, loss is  0.0000.
464/937 [=============>................] - ETA: 6:55 - loss: 1.6760e-05 - accuracy: 1.0000For batch 464, loss is  0.0000.
465/937 [=============>................] - ETA: 6:54 - loss: 1.6746e-05 - accuracy: 1.0000For batch 465, loss is  0.0000.
466/937 [=============>................] - ETA: 6:53 - loss: 1.6743e-05 - accuracy: 1.0000For batch 466, loss is  0.0000.
467/937 [=============>................] - ETA: 6:52 - loss: 1.6731e-05 - accuracy: 1.0000For batch 467, loss is  0.0000.
468/937 [=============>................] - ETA: 6:51 - loss: 1.6738e-05 - accuracy: 1.0000For batch 468, loss is  0.0000.
469/937 [==============>...............] - ETA: 6:50 - loss: 1.6730e-05 - accuracy: 1.0000For batch 469, loss is  0.0000.
470/937 [==============>...............] - ETA: 6:49 - loss: 1.6798e-05 - accuracy: 1.0000For batch 470, loss is  0.0000.
471/937 [==============>...............] - ETA: 6:48 - loss: 1.6792e-05 - accuracy: 1.0000For batch 471, loss is  0.0000.
472/937 [==============>...............] - ETA: 6:48 - loss: 1.6779e-05 - accuracy: 1.0000For batch 472, loss is  0.0000.
473/937 [==============>...............] - ETA: 6:47 - loss: 1.6783e-05 - accuracy: 1.0000For batch 473, loss is  0.0000.
474/937 [==============>...............] - ETA: 6:46 - loss: 1.6776e-05 - accuracy: 1.0000For batch 474, loss is  0.0000.
475/937 [==============>...............] - ETA: 6:45 - loss: 1.6758e-05 - accuracy: 1.0000For batch 475, loss is  0.0000.
476/937 [==============>...............] - ETA: 6:44 - loss: 1.6767e-05 - accuracy: 1.0000For batch 476, loss is  0.0000.
477/937 [==============>...............] - ETA: 6:43 - loss: 1.6780e-05 - accuracy: 1.0000For batch 477, loss is  0.0000.
478/937 [==============>...............] - ETA: 6:42 - loss: 1.6773e-05 - accuracy: 1.0000For batch 478, loss is  0.0000.
479/937 [==============>...............] - ETA: 6:41 - loss: 1.6764e-05 - accuracy: 1.0000For batch 479, loss is  0.0000.
480/937 [==============>...............] - ETA: 6:41 - loss: 1.6751e-05 - accuracy: 1.0000For batch 480, loss is  0.0000.
481/937 [==============>...............] - ETA: 6:40 - loss: 1.6737e-05 - accuracy: 1.0000For batch 481, loss is  0.0000.
482/937 [==============>...............] - ETA: 6:39 - loss: 1.6720e-05 - accuracy: 1.0000For batch 482, loss is  0.0000.
483/937 [==============>...............] - ETA: 6:38 - loss: 1.6717e-05 - accuracy: 1.0000For batch 483, loss is  0.0000.
484/937 [==============>...............] - ETA: 6:37 - loss: 1.6712e-05 - accuracy: 1.0000For batch 484, loss is  0.0000.
485/937 [==============>...............] - ETA: 6:36 - loss: 1.6710e-05 - accuracy: 1.0000For batch 485, loss is  0.0000.
486/937 [==============>...............] - ETA: 6:35 - loss: 1.6740e-05 - accuracy: 1.0000For batch 486, loss is  0.0000.
487/937 [==============>...............] - ETA: 6:34 - loss: 1.6741e-05 - accuracy: 1.0000For batch 487, loss is  0.0000.
488/937 [==============>...............] - ETA: 6:34 - loss: 1.6762e-05 - accuracy: 1.0000For batch 488, loss is  0.0000.
489/937 [==============>...............] - ETA: 6:33 - loss: 1.6777e-05 - accuracy: 1.0000For batch 489, loss is  0.0000.
490/937 [==============>...............] - ETA: 6:32 - loss: 1.6776e-05 - accuracy: 1.0000For batch 490, loss is  0.0000.
491/937 [==============>...............] - ETA: 6:31 - loss: 1.6761e-05 - accuracy: 1.0000For batch 491, loss is  0.0000.
492/937 [==============>...............] - ETA: 6:30 - loss: 1.6786e-05 - accuracy: 1.0000For batch 492, loss is  0.0000.
493/937 [==============>...............] - ETA: 6:29 - loss: 1.6799e-05 - accuracy: 1.0000For batch 493, loss is  0.0000.
494/937 [==============>...............] - ETA: 6:28 - loss: 1.6785e-05 - accuracy: 1.0000For batch 494, loss is  0.0000.
495/937 [==============>...............] - ETA: 6:27 - loss: 1.6772e-05 - accuracy: 1.0000For batch 495, loss is  0.0000.
496/937 [==============>...............] - ETA: 6:27 - loss: 1.6757e-05 - accuracy: 1.0000For batch 496, loss is  0.0000.
497/937 [==============>...............] - ETA: 6:26 - loss: 1.6771e-05 - accuracy: 1.0000For batch 497, loss is  0.0000.
498/937 [==============>...............] - ETA: 6:25 - loss: 1.6806e-05 - accuracy: 1.0000For batch 498, loss is  0.0000.
499/937 [==============>...............] - ETA: 6:24 - loss: 1.6786e-05 - accuracy: 1.0000For batch 499, loss is  0.0000.
500/937 [===============>..............] - ETA: 6:23 - loss: 1.6801e-05 - accuracy: 1.0000For batch 500, loss is  0.0000.
501/937 [===============>..............] - ETA: 6:22 - loss: 1.6781e-05 - accuracy: 1.0000For batch 501, loss is  0.0000.
502/937 [===============>..............] - ETA: 6:21 - loss: 1.6762e-05 - accuracy: 1.0000For batch 502, loss is  0.0000.
503/937 [===============>..............] - ETA: 6:20 - loss: 1.6746e-05 - accuracy: 1.0000For batch 503, loss is  0.0000.
504/937 [===============>..............] - ETA: 6:20 - loss: 1.6750e-05 - accuracy: 1.0000For batch 504, loss is  0.0000.
505/937 [===============>..............] - ETA: 6:19 - loss: 1.6735e-05 - accuracy: 1.0000For batch 505, loss is  0.0000.
506/937 [===============>..............] - ETA: 6:18 - loss: 1.6752e-05 - accuracy: 1.0000For batch 506, loss is  0.0000.
507/937 [===============>..............] - ETA: 6:17 - loss: 1.6749e-05 - accuracy: 1.0000For batch 507, loss is  0.0000.
508/937 [===============>..............] - ETA: 6:16 - loss: 1.6764e-05 - accuracy: 1.0000For batch 508, loss is  0.0000.
509/937 [===============>..............] - ETA: 6:15 - loss: 1.6755e-05 - accuracy: 1.0000For batch 509, loss is  0.0000.
510/937 [===============>..............] - ETA: 6:14 - loss: 1.6753e-05 - accuracy: 1.0000For batch 510, loss is  0.0000.
511/937 [===============>..............] - ETA: 6:13 - loss: 1.6753e-05 - accuracy: 1.0000For batch 511, loss is  0.0000.
512/937 [===============>..............] - ETA: 6:12 - loss: 1.6734e-05 - accuracy: 1.0000For batch 512, loss is  0.0000.
513/937 [===============>..............] - ETA: 6:12 - loss: 1.6761e-05 - accuracy: 1.0000For batch 513, loss is  0.0000.
514/937 [===============>..............] - ETA: 6:11 - loss: 1.6786e-05 - accuracy: 1.0000For batch 514, loss is  0.0000.
515/937 [===============>..............] - ETA: 6:10 - loss: 1.6788e-05 - accuracy: 1.0000For batch 515, loss is  0.0000.
516/937 [===============>..............] - ETA: 6:09 - loss: 1.6792e-05 - accuracy: 1.0000For batch 516, loss is  0.0000.
517/937 [===============>..............] - ETA: 6:08 - loss: 1.6775e-05 - accuracy: 1.0000For batch 517, loss is  0.0000.
518/937 [===============>..............] - ETA: 6:07 - loss: 1.6770e-05 - accuracy: 1.0000For batch 518, loss is  0.0000.
519/937 [===============>..............] - ETA: 6:06 - loss: 1.6770e-05 - accuracy: 1.0000For batch 519, loss is  0.0000.
520/937 [===============>..............] - ETA: 6:05 - loss: 1.6764e-05 - accuracy: 1.0000For batch 520, loss is  0.0000.
521/937 [===============>..............] - ETA: 6:05 - loss: 1.6759e-05 - accuracy: 1.0000For batch 521, loss is  0.0000.
522/937 [===============>..............] - ETA: 6:04 - loss: 1.6741e-05 - accuracy: 1.0000For batch 522, loss is  0.0000.
523/937 [===============>..............] - ETA: 6:03 - loss: 1.6733e-05 - accuracy: 1.0000For batch 523, loss is  0.0000.
524/937 [===============>..............] - ETA: 6:02 - loss: 1.6714e-05 - accuracy: 1.0000For batch 524, loss is  0.0000.
525/937 [===============>..............] - ETA: 6:01 - loss: 1.6718e-05 - accuracy: 1.0000For batch 525, loss is  0.0000.
526/937 [===============>..............] - ETA: 6:00 - loss: 1.6700e-05 - accuracy: 1.0000For batch 526, loss is  0.0000.
527/937 [===============>..............] - ETA: 5:59 - loss: 1.6691e-05 - accuracy: 1.0000For batch 527, loss is  0.0000.
528/937 [===============>..............] - ETA: 5:58 - loss: 1.6691e-05 - accuracy: 1.0000For batch 528, loss is  0.0000.
529/937 [===============>..............] - ETA: 5:58 - loss: 1.6671e-05 - accuracy: 1.0000For batch 529, loss is  0.0000.
530/937 [===============>..............] - ETA: 5:57 - loss: 1.6656e-05 - accuracy: 1.0000For batch 530, loss is  0.0000.
531/937 [================>.............] - ETA: 5:56 - loss: 1.6651e-05 - accuracy: 1.0000For batch 531, loss is  0.0000.
532/937 [================>.............] - ETA: 5:55 - loss: 1.6639e-05 - accuracy: 1.0000For batch 532, loss is  0.0000.
533/937 [================>.............] - ETA: 5:54 - loss: 1.6641e-05 - accuracy: 1.0000For batch 533, loss is  0.0000.
534/937 [================>.............] - ETA: 5:53 - loss: 1.6629e-05 - accuracy: 1.0000For batch 534, loss is  0.0000.
535/937 [================>.............] - ETA: 5:52 - loss: 1.6620e-05 - accuracy: 1.0000For batch 535, loss is  0.0000.
536/937 [================>.............] - ETA: 5:51 - loss: 1.6662e-05 - accuracy: 1.0000For batch 536, loss is  0.0000.
537/937 [================>.............] - ETA: 5:51 - loss: 1.6649e-05 - accuracy: 1.0000For batch 537, loss is  0.0000.
538/937 [================>.............] - ETA: 5:50 - loss: 1.6644e-05 - accuracy: 1.0000For batch 538, loss is  0.0000.
539/937 [================>.............] - ETA: 5:49 - loss: 1.6640e-05 - accuracy: 1.0000For batch 539, loss is  0.0000.
540/937 [================>.............] - ETA: 5:48 - loss: 1.6662e-05 - accuracy: 1.0000For batch 540, loss is  0.0000.
541/937 [================>.............] - ETA: 5:47 - loss: 1.6672e-05 - accuracy: 1.0000For batch 541, loss is  0.0000.
542/937 [================>.............] - ETA: 5:46 - loss: 1.6686e-05 - accuracy: 1.0000For batch 542, loss is  0.0000.
543/937 [================>.............] - ETA: 5:45 - loss: 1.6677e-05 - accuracy: 1.0000For batch 543, loss is  0.0000.
544/937 [================>.............] - ETA: 5:44 - loss: 1.6679e-05 - accuracy: 1.0000For batch 544, loss is  0.0000.
545/937 [================>.............] - ETA: 5:43 - loss: 1.6664e-05 - accuracy: 1.0000For batch 545, loss is  0.0000.
546/937 [================>.............] - ETA: 5:43 - loss: 1.6650e-05 - accuracy: 1.0000For batch 546, loss is  0.0000.
547/937 [================>.............] - ETA: 5:42 - loss: 1.6634e-05 - accuracy: 1.0000For batch 547, loss is  0.0000.
548/937 [================>.............] - ETA: 5:41 - loss: 1.6634e-05 - accuracy: 1.0000For batch 548, loss is  0.0000.
549/937 [================>.............] - ETA: 5:40 - loss: 1.6622e-05 - accuracy: 1.0000For batch 549, loss is  0.0000.
550/937 [================>.............] - ETA: 5:39 - loss: 1.6621e-05 - accuracy: 1.0000For batch 550, loss is  0.0000.
551/937 [================>.............] - ETA: 5:38 - loss: 1.6604e-05 - accuracy: 1.0000For batch 551, loss is  0.0000.
552/937 [================>.............] - ETA: 5:37 - loss: 1.6591e-05 - accuracy: 1.0000For batch 552, loss is  0.0000.
553/937 [================>.............] - ETA: 5:36 - loss: 1.6578e-05 - accuracy: 1.0000For batch 553, loss is  0.0000.
554/937 [================>.............] - ETA: 5:36 - loss: 1.6584e-05 - accuracy: 1.0000For batch 554, loss is  0.0000.
555/937 [================>.............] - ETA: 5:35 - loss: 1.6578e-05 - accuracy: 1.0000For batch 555, loss is  0.0000.
556/937 [================>.............] - ETA: 5:34 - loss: 1.6576e-05 - accuracy: 1.0000For batch 556, loss is  0.0000.
